no,item,attempts
41348,wheat_seed,31
41349,wheat_seed,22
41350,wheat_seed,18
41351,wheat_seed,25
41352,wheat_seed,21
41353,wheat_seed,32
41354,wheat_seed,16
41355,wheat_seed,20
41356,wheat_seed,23
41357,wheat_seed,17
41358,wheat_seed,25
41359,wheat_seed,17
41360,wheat_seed,15
41361,wheat_seed,8
41362,wheat_seed,19
41363,wheat_seed,22
41364,wheat_seed,27
41365,wheat_seed,31
41366,wheat_seed,20
41367,wheat_seed,10
41368,wheat_seed,17
41369,wheat_seed,15
41370,wheat_seed,15
41371,wheat_seed,17
41372,wheat_seed,15
41373,wheat_seed,21
41374,wheat_seed,14
41375,wheat_seed,27
41376,wheat_seed,29
41377,wheat_seed,18
41378,wheat_seed,13
41379,wheat_seed,13
41380,wheat_seed,28
41381,wheat_seed,21
41382,wheat_seed,18
41383,wheat_seed,24
41384,wheat_seed,13
41385,wheat_seed,20
41386,wheat_seed,22
41387,wheat_seed,18
41388,wheat_seed,25
41389,wheat_seed,23
41390,wheat_seed,14
41391,wheat_seed,32
41392,wheat_seed,24
41393,wheat_seed,16
41394,wheat_seed,20
41395,wheat_seed,19
41396,wheat_seed,29
41397,wheat_seed,27
41398,wheat_seed,18
41399,wheat_seed,20
41400,wheat_seed,15
41401,wheat_seed,12
41402,wheat_seed,16
41403,wheat_seed,12
41404,wheat_seed,23
41405,wheat_seed,36
41406,wheat_seed,13
41407,wheat_seed,19
41408,wheat_seed,30
41409,wheat_seed,13
41410,wheat_seed,10
41411,wheat_seed,15
41412,wheat_seed,17
41413,wheat_seed,21
41414,wheat_seed,18
41415,wheat_seed,23
41416,wheat_seed,18
41417,wheat_seed,20
41418,wheat_seed,16
41419,wheat_seed,22
41420,wheat_seed,16
41421,wheat_seed,15
41422,wheat_seed,11
41423,wheat_seed,30
41424,wheat_seed,15
41425,wheat_seed,26
41426,wheat_seed,17
41427,wheat_seed,21
41428,wheat_seed,15
41429,wheat_seed,21
41430,wheat_seed,17
41431,wheat_seed,14
41432,wheat_seed,16
41433,wheat_seed,31
41434,wheat_seed,16
41435,wheat_seed,35
41436,wheat_seed,11
41437,wheat_seed,22
41438,wheat_seed,23
41439,wheat_seed,25
41440,wheat_seed,24
41441,wheat_seed,18
41442,wheat_seed,22
41443,wheat_seed,18
41444,wheat_seed,26
41445,wheat_seed,22
41446,wheat_seed,15
41447,wheat_seed,16
41448,wheat_seed,17
41449,wheat_seed,16
41450,wheat_seed,12
41451,wheat_seed,33
41452,wheat_seed,22
41453,wheat_seed,23
41454,wheat_seed,26
41455,wheat_seed,16
41456,wheat_seed,16
41457,wheat_seed,21
41458,wheat_seed,36
41459,wheat_seed,14
41460,wheat_seed,17
41461,wheat_seed,18
41462,wheat_seed,18
41463,wheat_seed,20
41464,wheat_seed,21
41465,wheat_seed,32
41466,wheat_seed,21
41467,wheat_seed,12
41468,wheat_seed,22
41469,wheat_seed,16
41470,wheat_seed,16
41471,wheat_seed,30
41472,wheat_seed,25
41473,wheat_seed,29
41474,wheat_seed,21
41475,wheat_seed,17
41476,wheat_seed,17
41477,wheat_seed,26
41478,wheat_seed,24
41479,wheat_seed,13
41480,wheat_seed,17
41481,wheat_seed,31
41482,wheat_seed,14
41483,wheat_seed,18
41484,wheat_seed,12
41485,wheat_seed,29
41486,wheat_seed,13
41487,wheat_seed,18
41488,wheat_seed,27
41489,wheat_seed,39
41490,wheat_seed,26
41491,wheat_seed,20
41492,wheat_seed,26
41493,wheat_seed,24
41494,wheat_seed,15
41495,wheat_seed,14
41496,wheat_seed,21
41497,wheat_seed,31
41498,wheat_seed,24
41499,wheat_seed,22
41500,wheat_seed,32
41501,wheat_seed,19
41502,wheat_seed,28
41503,wheat_seed,20
41504,wheat_seed,14
41505,wheat_seed,27
41506,wheat_seed,19
41507,wheat_seed,24
41508,wheat_seed,21
41509,wheat_seed,23
41510,wheat_seed,14
41511,wheat_seed,36
41512,wheat_seed,21
41513,wheat_seed,14
41514,wheat_seed,11
41515,wheat_seed,21
41516,wheat_seed,25
41517,wheat_seed,20
41518,wheat_seed,19
41519,wheat_seed,15
41520,wheat_seed,22
41521,wheat_seed,13
41522,wheat_seed,14
41523,wheat_seed,18
41524,wheat_seed,22
41525,wheat_seed,18
41526,wheat_seed,19
41527,wheat_seed,37
41528,wheat_seed,10
41529,wheat_seed,24
41530,wheat_seed,23
41531,wheat_seed,17
41532,wheat_seed,21
41533,wheat_seed,12
41534,wheat_seed,20
41535,wheat_seed,16
41536,wheat_seed,18
41537,wheat_seed,18
41538,wheat_seed,21
41539,wheat_seed,16
41540,wheat_seed,13
41541,wheat_seed,19
41542,wheat_seed,21
41543,wheat_seed,9
41544,wheat_seed,33
41545,wheat_seed,18
41546,wheat_seed,32
41547,wheat_seed,22
41548,wheat_seed,14
41549,wheat_seed,27
41550,wheat_seed,15
41551,wheat_seed,22
41552,wheat_seed,13
41553,wheat_seed,24
41554,wheat_seed,18
41555,wheat_seed,24
41556,wheat_seed,39
41557,wheat_seed,21
41558,wheat_seed,22
41559,wheat_seed,21
41560,wheat_seed,22
41561,wheat_seed,11
41562,wheat_seed,29
41563,wheat_seed,14
41564,wheat_seed,40
41565,wheat_seed,15
41566,wheat_seed,19
41567,wheat_seed,22
41568,wheat_seed,11
41569,wheat_seed,27
41570,wheat_seed,32
41571,wheat_seed,18
41572,wheat_seed,17
41573,wheat_seed,10
41574,wheat_seed,35
41575,wheat_seed,16
41576,wheat_seed,27
41577,wheat_seed,17
41578,wheat_seed,22
41579,wheat_seed,31
41580,wheat_seed,24
41581,wheat_seed,14
41582,wheat_seed,10
41583,wheat_seed,20
41584,wheat_seed,24
41585,wheat_seed,18
41586,wheat_seed,17
41587,wheat_seed,13
41588,wheat_seed,17
41589,wheat_seed,27
41590,wheat_seed,25
41591,wheat_seed,18
41592,wheat_seed,20
41593,wheat_seed,23
41594,wheat_seed,18
41595,wheat_seed,23
41596,wheat_seed,18
41597,wheat_seed,23
41598,wheat_seed,27
41599,wheat_seed,24
41600,wheat_seed,17
41601,wheat_seed,18
41602,wheat_seed,15
41603,wheat_seed,14
41604,wheat_seed,17
41605,wheat_seed,14
41606,wheat_seed,21
41607,wheat_seed,11
41608,wheat_seed,16
41609,wheat_seed,15
41610,wheat_seed,13
41611,wheat_seed,10
41612,wheat_seed,24
41613,wheat_seed,13
41614,wheat_seed,16
41615,wheat_seed,18
41616,wheat_seed,17
41617,wheat_seed,24
41618,wheat_seed,32
41619,wheat_seed,33
41620,wheat_seed,31
41621,wheat_seed,23
41622,wheat_seed,20
41623,wheat_seed,23
41624,wheat_seed,15
41625,wheat_seed,26
41626,wheat_seed,27
41627,wheat_seed,20
41628,wheat_seed,23
41629,wheat_seed,24
41630,wheat_seed,22
41631,wheat_seed,15
41632,wheat_seed,27
41633,wheat_seed,18
41634,wheat_seed,16
41635,wheat_seed,26
41636,wheat_seed,20
41637,wheat_seed,14
41638,wheat_seed,11
41639,wheat_seed,16
41640,wheat_seed,16
41641,wheat_seed,26
41642,wheat_seed,14
41643,wheat_seed,22
41644,wheat_seed,14
41645,wheat_seed,14
41646,wheat_seed,11
41647,wheat_seed,20
41648,wheat_seed,14
41649,wheat_seed,19
41650,wheat_seed,11
41651,wheat_seed,10
41652,wheat_seed,22
41653,wheat_seed,37
41654,wheat_seed,25
41655,wheat_seed,14
41656,wheat_seed,21
41657,wheat_seed,15
41658,wheat_seed,16
41659,wheat_seed,19
41660,wheat_seed,16
41661,wheat_seed,16
41662,wheat_seed,15
41663,wheat_seed,29
41664,wheat_seed,18
41665,wheat_seed,10
41666,wheat_seed,14
41667,wheat_seed,23
41668,wheat_seed,20
41669,wheat_seed,33
41670,wheat_seed,25
41671,wheat_seed,15
41672,wheat_seed,27
41673,wheat_seed,28
41674,wheat_seed,15
41675,wheat_seed,16
41676,wheat_seed,21
41677,wheat_seed,20
41678,wheat_seed,22
41679,wheat_seed,17
41680,wheat_seed,17
41681,wheat_seed,34
41682,wheat_seed,20
41683,wheat_seed,42
41684,wheat_seed,13
41685,wheat_seed,17
41686,wheat_seed,29
41687,wheat_seed,14
41688,wheat_seed,28
41689,wheat_seed,8
41690,wheat_seed,21
41691,wheat_seed,20
41692,wheat_seed,20
41693,wheat_seed,17
41694,wheat_seed,19
41695,wheat_seed,32
41696,wheat_seed,19
41697,wheat_seed,19
41698,wheat_seed,20
41699,wheat_seed,20
41700,wheat_seed,17
41701,wheat_seed,27
41702,wheat_seed,15
41703,wheat_seed,22
41704,wheat_seed,14
41705,wheat_seed,15
41706,wheat_seed,19
41707,wheat_seed,22
41708,wheat_seed,25
41709,wheat_seed,33
41710,wheat_seed,16
41711,wheat_seed,18
41712,wheat_seed,25
41713,wheat_seed,24
41714,wheat_seed,23
41715,wheat_seed,18
41716,wheat_seed,17
41717,wheat_seed,21
41718,wheat_seed,21
41719,wheat_seed,22
41720,wheat_seed,17
41721,wheat_seed,47
41722,wheat_seed,21
41723,wheat_seed,23
41724,wheat_seed,36
41725,wheat_seed,30
41726,wheat_seed,14
41727,wheat_seed,12
41728,wheat_seed,19
41729,wheat_seed,11
41730,wheat_seed,21
41731,wheat_seed,25
41732,wheat_seed,31
41733,wheat_seed,24
41734,wheat_seed,21
41735,wheat_seed,26
41736,wheat_seed,15
41737,wheat_seed,16
41738,wheat_seed,41
41739,wheat_seed,24
41740,wheat_seed,25
41741,wheat_seed,20
41742,wheat_seed,15
41743,wheat_seed,16
41744,wheat_seed,20
41745,wheat_seed,30
41746,wheat_seed,14
41747,wheat_seed,28
41748,wheat_seed,14
41749,wheat_seed,19
41750,wheat_seed,23
41751,wheat_seed,15
41752,wheat_seed,33
41753,wheat_seed,13
41754,wheat_seed,20
41755,wheat_seed,24
41756,wheat_seed,13
41757,wheat_seed,27
41758,wheat_seed,10
41759,wheat_seed,24
41760,wheat_seed,23
41761,wheat_seed,23
41762,wheat_seed,19
41763,wheat_seed,26
41764,wheat_seed,14
41765,wheat_seed,28
41766,wheat_seed,12
41767,wheat_seed,27
41768,wheat_seed,23
41769,wheat_seed,13
41770,wheat_seed,12
41771,wheat_seed,18
41772,wheat_seed,17
41773,wheat_seed,19
41774,wheat_seed,21
41775,wheat_seed,20
41776,wheat_seed,25
41777,wheat_seed,22
41778,wheat_seed,36
41779,wheat_seed,21
41780,wheat_seed,18
41781,wheat_seed,43
41782,wheat_seed,21
41783,wheat_seed,18
41784,wheat_seed,15
41785,wheat_seed,12
41786,wheat_seed,27
41787,wheat_seed,17
41788,wheat_seed,27
41789,wheat_seed,34
41790,wheat_seed,12
41791,wheat_seed,18
41792,wheat_seed,35
41793,wheat_seed,19
41794,wheat_seed,30
41795,wheat_seed,13
41796,wheat_seed,17
41797,wheat_seed,30
41798,wheat_seed,19
41799,wheat_seed,27
41800,wheat_seed,9
41801,wheat_seed,21
41802,wheat_seed,20
41803,wheat_seed,29
41804,wheat_seed,15
41805,wheat_seed,20
41806,wheat_seed,17
41807,wheat_seed,18
41808,wheat_seed,29
41809,wheat_seed,18
41810,wheat_seed,17
41811,wheat_seed,32
41812,wheat_seed,20
41813,wheat_seed,16
41814,wheat_seed,14
41815,wheat_seed,17
41816,wheat_seed,15
41817,wheat_seed,18
41818,wheat_seed,12
41819,wheat_seed,30
41820,wheat_seed,18
41821,wheat_seed,14
41822,wheat_seed,20
41823,wheat_seed,23
41824,wheat_seed,21
41825,wheat_seed,29
41826,wheat_seed,20
41827,wheat_seed,32
41828,wheat_seed,14
41829,wheat_seed,9
41830,wheat_seed,18
41831,wheat_seed,32
41832,wheat_seed,20
41833,wheat_seed,19
41834,wheat_seed,10
41835,wheat_seed,21
41836,wheat_seed,29
41837,wheat_seed,19
41838,wheat_seed,21
41839,wheat_seed,13
41840,wheat_seed,22
41841,wheat_seed,18
41842,wheat_seed,26
41843,wheat_seed,35
41844,wheat_seed,23
41845,wheat_seed,28
41846,wheat_seed,22
41847,wheat_seed,13
41848,wheat_seed,19
41849,wheat_seed,16
41850,wheat_seed,17
41851,wheat_seed,29
41852,wheat_seed,8
41853,wheat_seed,16
41854,wheat_seed,21
41855,wheat_seed,15
41856,wheat_seed,19
41857,wheat_seed,12
41858,wheat_seed,32
41859,wheat_seed,22
41860,wheat_seed,38
41861,wheat_seed,8
41862,wheat_seed,28
41863,wheat_seed,11
41864,wheat_seed,23
41865,wheat_seed,33
41866,wheat_seed,25
41867,wheat_seed,41
41868,wheat_seed,14
41869,wheat_seed,22
41870,wheat_seed,18
41871,wheat_seed,19
41872,wheat_seed,14
41873,wheat_seed,17
41874,wheat_seed,33
41875,wheat_seed,19
41876,wheat_seed,34
41877,wheat_seed,16
41878,wheat_seed,35
41879,wheat_seed,11
41880,wheat_seed,16
41881,wheat_seed,20
41882,wheat_seed,29
41883,wheat_seed,17
41884,wheat_seed,18
41885,wheat_seed,15
41886,wheat_seed,17
41887,wheat_seed,21
41888,wheat_seed,24
41889,wheat_seed,15
41890,wheat_seed,11
41891,wheat_seed,20
41892,wheat_seed,17
41893,wheat_seed,18
41894,wheat_seed,20
41895,wheat_seed,29
41896,wheat_seed,10
41897,wheat_seed,16
41898,wheat_seed,23
41899,wheat_seed,32
41900,wheat_seed,22
41901,wheat_seed,29
41902,wheat_seed,17
41903,wheat_seed,17
41904,wheat_seed,29
41905,wheat_seed,13
41906,wheat_seed,32
41907,wheat_seed,23
41908,wheat_seed,20
41909,wheat_seed,20
41910,wheat_seed,21
41911,wheat_seed,27
41912,wheat_seed,19
41913,wheat_seed,16
41914,wheat_seed,25
41915,wheat_seed,25
41916,wheat_seed,22
41917,wheat_seed,13
41918,wheat_seed,27
41919,wheat_seed,21
41920,wheat_seed,11
41921,wheat_seed,32
41922,wheat_seed,32
41923,wheat_seed,19
41924,wheat_seed,22
41925,wheat_seed,27
41926,wheat_seed,20
41927,wheat_seed,26
41928,wheat_seed,14
41929,wheat_seed,35
41930,wheat_seed,22
41931,wheat_seed,13
41932,wheat_seed,20
41933,wheat_seed,16
41934,wheat_seed,29
41935,wheat_seed,23
41936,wheat_seed,31
41937,wheat_seed,26
41938,wheat_seed,34
41939,wheat_seed,25
41940,wheat_seed,14
41941,wheat_seed,13
41942,wheat_seed,23
41943,wheat_seed,24
41944,wheat_seed,18
41945,wheat_seed,19
41946,wheat_seed,21
41947,wheat_seed,29
41948,wheat_seed,32
41949,wheat_seed,24
41950,wheat_seed,22
41951,wheat_seed,15
41952,wheat_seed,24
41953,wheat_seed,17
41954,wheat_seed,18
41955,wheat_seed,15
41956,wheat_seed,16
41957,wheat_seed,23
41958,wheat_seed,17
41959,wheat_seed,35
41960,wheat_seed,25
41961,wheat_seed,33
41962,wheat_seed,26
41963,wheat_seed,35
41964,wheat_seed,19
41965,wheat_seed,13
41966,wheat_seed,28
41967,wheat_seed,13
41968,wheat_seed,12
41969,wheat_seed,24
41970,wheat_seed,21
41971,wheat_seed,15
41972,wheat_seed,32
41973,wheat_seed,23
41974,wheat_seed,20
41975,wheat_seed,21
41976,wheat_seed,23
41977,wheat_seed,15
41978,wheat_seed,26
41979,wheat_seed,23
41980,wheat_seed,24
41981,wheat_seed,26
41982,wheat_seed,21
41983,wheat_seed,15
41984,wheat_seed,20
41985,wheat_seed,27
41986,wheat_seed,19
41987,wheat_seed,23
41988,wheat_seed,16
41989,wheat_seed,16
41990,wheat_seed,18
41991,wheat_seed,31
41992,wheat_seed,30
41993,wheat_seed,31
41994,wheat_seed,20
41995,wheat_seed,19
41996,wheat_seed,15
41997,wheat_seed,18
41998,wheat_seed,25
41999,wheat_seed,19
42000,wheat_seed,18
42001,beetroot,16
42002,beetroot,8
42003,beetroot,12
42004,beetroot,10
42005,beetroot,8
42006,beetroot,8
42007,beetroot,8
42008,beetroot,11
42009,beetroot,10
42010,beetroot,9
42011,beetroot,10
42012,beetroot,9
42013,beetroot,10
42014,beetroot,10
42015,beetroot,20
42016,beetroot,10
42017,beetroot,8
42018,beetroot,8
42019,beetroot,12
42020,beetroot,15
42021,beetroot,11
42022,beetroot,16
42023,beetroot,8
42024,beetroot,12
42025,beetroot,10
42026,beetroot,10
42027,beetroot,11
42028,beetroot,12
42029,beetroot,12
42030,beetroot,8
42031,beetroot,12
42032,beetroot,18
42033,beetroot,8
42034,beetroot,8
42035,beetroot,16
42036,beetroot,14
42037,beetroot,11
42038,beetroot,10
42039,beetroot,9
42040,beetroot,10
42041,beetroot,9
42042,beetroot,7
42043,beetroot,11
42044,beetroot,12
42045,beetroot,16
42046,beetroot,7
42047,beetroot,9
42048,beetroot,8
42049,beetroot,15
42050,beetroot,11
42051,beetroot,12
42052,beetroot,8
42053,beetroot,11
42054,beetroot,13
42055,beetroot,10
42056,beetroot,9
42057,beetroot,10
42058,beetroot,11
42059,beetroot,11
42060,beetroot,10
42061,beetroot,8
42062,beetroot,10
42063,beetroot,12
42064,beetroot,10
42065,beetroot,9
42066,beetroot,14
42067,beetroot,10
42068,beetroot,11
42069,beetroot,9
42070,beetroot,8
42071,beetroot,11
42072,beetroot,9
42073,beetroot,12
42074,beetroot,11
42075,beetroot,11
42076,beetroot,11
42077,beetroot,12
42078,beetroot,11
42079,beetroot,12
42080,beetroot,10
42081,beetroot,15
42082,beetroot,14
42083,beetroot,14
42084,beetroot,14
42085,beetroot,9
42086,beetroot,8
42087,beetroot,9
42088,beetroot,10
42089,beetroot,8
42090,beetroot,8
42091,beetroot,11
42092,beetroot,11
42093,beetroot,9
42094,beetroot,8
42095,beetroot,8
42096,beetroot,10
42097,beetroot,8
42098,beetroot,12
42099,beetroot,9
42100,beetroot,11
42101,beetroot,8
42102,beetroot,9
42103,beetroot,10
42104,beetroot,13
42105,beetroot,9
42106,beetroot,10
42107,beetroot,7
42108,beetroot,12
42109,beetroot,10
42110,beetroot,11
42111,beetroot,9
42112,beetroot,8
42113,beetroot,10
42114,beetroot,9
42115,beetroot,8
42116,beetroot,8
42117,beetroot,10
42118,beetroot,8
42119,beetroot,12
42120,beetroot,13
42121,beetroot,8
42122,beetroot,7
42123,beetroot,8
42124,beetroot,11
42125,beetroot,9
42126,beetroot,9
42127,beetroot,16
42128,beetroot,9
42129,beetroot,13
42130,beetroot,13
42131,beetroot,12
42132,beetroot,12
42133,beetroot,11
42134,beetroot,12
42135,beetroot,8
42136,beetroot,14
42137,beetroot,16
42138,beetroot,11
42139,beetroot,9
42140,beetroot,10
42141,beetroot,10
42142,beetroot,11
42143,beetroot,10
42144,beetroot,7
42145,beetroot,12
42146,beetroot,11
42147,beetroot,10
42148,beetroot,12
42149,beetroot,8
42150,beetroot,8
42151,beetroot,15
42152,beetroot,9
42153,beetroot,14
42154,beetroot,8
42155,beetroot,11
42156,beetroot,7
42157,beetroot,9
42158,beetroot,12
42159,beetroot,9
42160,beetroot,14
42161,beetroot,10
42162,beetroot,9
42163,beetroot,9
42164,beetroot,14
42165,beetroot,9
42166,beetroot,10
42167,beetroot,12
42168,beetroot,10
42169,beetroot,13
42170,beetroot,11
42171,beetroot,11
42172,beetroot,9
42173,beetroot,10
42174,beetroot,11
42175,beetroot,12
42176,beetroot,12
42177,beetroot,7
42178,beetroot,12
42179,beetroot,8
42180,beetroot,12
42181,beetroot,7
42182,beetroot,12
42183,beetroot,13
42184,beetroot,7
42185,beetroot,9
42186,beetroot,11
42187,beetroot,13
42188,beetroot,8
42189,beetroot,9
42190,beetroot,7
42191,beetroot,8
42192,beetroot,10
42193,beetroot,9
42194,beetroot,10
42195,beetroot,9
42196,beetroot,8
42197,beetroot,7
42198,beetroot,9
42199,beetroot,8
42200,beetroot,9
42201,beetroot,13
42202,beetroot,10
42203,beetroot,8
42204,beetroot,10
42205,beetroot,9
42206,beetroot,12
42207,beetroot,10
42208,beetroot,9
42209,beetroot,16
42210,beetroot,12
42211,beetroot,10
42212,beetroot,10
42213,beetroot,7
42214,beetroot,10
42215,beetroot,11
42216,beetroot,10
42217,beetroot,11
42218,beetroot,7
42219,beetroot,7
42220,beetroot,7
42221,beetroot,7
42222,beetroot,13
42223,beetroot,8
42224,beetroot,10
42225,beetroot,9
42226,beetroot,10
42227,beetroot,9
42228,beetroot,7
42229,beetroot,8
42230,beetroot,11
42231,beetroot,9
42232,beetroot,12
42233,beetroot,13
42234,beetroot,11
42235,beetroot,8
42236,beetroot,18
42237,beetroot,8
42238,beetroot,8
42239,beetroot,8
42240,beetroot,8
42241,beetroot,7
42242,beetroot,7
42243,beetroot,8
42244,beetroot,10
42245,beetroot,9
42246,beetroot,18
42247,beetroot,11
42248,beetroot,8
42249,beetroot,10
42250,beetroot,12
42251,beetroot,11
42252,beetroot,9
42253,beetroot,8
42254,beetroot,9
42255,beetroot,9
42256,beetroot,7
42257,beetroot,9
42258,beetroot,10
42259,beetroot,16
42260,beetroot,10
42261,beetroot,8
42262,beetroot,8
42263,beetroot,11
42264,beetroot,7
42265,beetroot,13
42266,beetroot,10
42267,beetroot,8
42268,beetroot,9
42269,beetroot,15
42270,beetroot,7
42271,beetroot,12
42272,beetroot,8
42273,beetroot,12
42274,beetroot,10
42275,beetroot,7
42276,beetroot,8
42277,beetroot,9
42278,beetroot,16
42279,beetroot,7
42280,beetroot,16
42281,beetroot,18
42282,beetroot,12
42283,beetroot,8
42284,beetroot,13
42285,beetroot,9
42286,beetroot,9
42287,beetroot,8
42288,beetroot,9
42289,beetroot,9
42290,beetroot,7
42291,beetroot,10
42292,beetroot,11
42293,beetroot,8
42294,beetroot,8
42295,beetroot,11
42296,beetroot,11
42297,beetroot,11
42298,beetroot,9
42299,beetroot,12
42300,beetroot,12
42301,beetroot,9
42302,beetroot,15
42303,beetroot,12
42304,beetroot,9
42305,beetroot,10
42306,beetroot,11
42307,beetroot,10
42308,beetroot,10
42309,beetroot,11
42310,beetroot,12
42311,beetroot,9
42312,beetroot,7
42313,beetroot,11
42314,beetroot,12
42315,beetroot,11
42316,beetroot,7
42317,beetroot,8
42318,beetroot,8
42319,beetroot,10
42320,beetroot,9
42321,beetroot,11
42322,beetroot,10
42323,beetroot,11
42324,beetroot,9
42325,beetroot,9
42326,beetroot,12
42327,beetroot,10
42328,beetroot,9
42329,beetroot,10
42330,beetroot,9
42331,beetroot,10
42332,beetroot,7
42333,beetroot,15
42334,beetroot,11
42335,beetroot,10
42336,beetroot,9
42337,beetroot,17
42338,beetroot,10
42339,beetroot,11
42340,beetroot,9
42341,beetroot,7
42342,beetroot,9
42343,beetroot,10
42344,beetroot,10
42345,beetroot,8
42346,beetroot,10
42347,beetroot,11
42348,beetroot,12
42349,beetroot,11
42350,beetroot,8
42351,beetroot,13
42352,beetroot,10
42353,beetroot,11
42354,beetroot,12
42355,beetroot,12
42356,beetroot,13
42357,beetroot,9
42358,beetroot,7
42359,beetroot,9
42360,beetroot,9
42361,beetroot,8
42362,beetroot,10
42363,beetroot,9
42364,beetroot,8
42365,beetroot,11
42366,beetroot,12
42367,beetroot,8
42368,beetroot,13
